1  78:0.128590 290:0.243442 657:0.128590 739:0.128590 1133:0.252409 1269:0.197812 1730:0.128590 2205:0.128590 2731:0.128590 3328:0.128590 3676:0.252409 3817:0.128590 5126:0.252409 5413:0.128590 6687:0.128590 6816:0.128590 7411:0.227674 7758:0.128590 11863:0.128590 13380:0.128590 14280:0.128590 14564:0.128590 14964:0.128590 15820:0.128590 15908:0.197812 16829:0.128590 17874:0.197812 18154:0.128590 18238:0.197812 18628:0.197812 19609:0.128590 20522:0.128590 20664:0.128590 22655:0.197812 22993:0.128590 23342:0.128590 24536:0.128590 25152:0.128590 25162:0.128590
1  288:0.159572 290:0.147367 333:0.080630 535:0.080630 539:0.080630 1133:0.181743 1336:0.126209 1375:0.080630 2466:0.126209 2810:0.080630 2837:0.080630 2987:0.080630 3078:0.126209 3315:0.126209 3760:0.080630 3851:0.080630 4066:0.080630 4092:0.080630 4728:0.080630 4860:0.126209 4909:0.080630 5124:0.080630 5126:0.147367 5191:0.126209 5563:0.080630 5622:0.080630 5865:0.080630 6398:0.080630 6470:0.147367 6796:0.080630 6817:0.080630 6819:0.080630 6848:0.080630 7822:0.080630 8215:0.159572 8783:0.080630 9027:0.080630 9191:0.080630 9201:0.080630 9270:0.080630 9773:0.080630 10456:0.080630 10875:0.080630 11075:0.167350 11366:0.080630 11367:0.080630 12135:0.080630 12327:0.080630 12848:0.080630 13025:0.080630 13162:0.080630 13296:0.080630 13336:0.080630 13397:0.080630 13874:0.080630 14130:0.080630 14268:0.080630 14316:0.080630 14390:0.080630 14683:0.080630 15218:0.080630 15503:0.080630 15959:0.080630 16405:0.159572 16432:0.080630 16993:0.080630 17027:0.080630 17036:0.080630 17273:0.080630 17874:0.126209 17998:0.126209 18560:0.080630 18753:0.080630 18873:0.080630 18899:0.182548 19029:0.080630 19565:0.080630 19675:0.080630 19928:0.126209 20237:0.080630 20254:0.080630 20270:0.080630 20304:0.080630 20350:0.080630 20471:0.080630 21209:0.080630 21388:0.080630 21495:0.126209 21533:0.080630 21704:0.126209 21839:0.080630 22076:0.080630 22547:0.080630 22594:0.147367 22812:0.080630 22993:0.126209 22997:0.080630 23177:0.080630 23237:0.080630 23319:0.126209 24255:0.080630 24878:0.080630 25015:0.147367
1  16:0.141384 99:0.148335 211:0.117674 280:0.124754 387:0.056869 535:0.107350 657:0.090626 971:0.056869 1025:0.056869 1133:0.144388 1144:0.056869 1730:0.150252 1822:0.056869 1845:0.056869 2290:0.056869 2359:0.090626 2762:0.056869 2778:0.117674 3136:0.090626 3290:0.107350 3407:0.056869 3885:0.129922 3994:0.107350 4057:0.056869 4066:0.056869 4436:0.056869 4540:0.056869 4783:0.056869 4948:0.117674 5191:0.090626 5261:0.056869 5563:0.056869 5760:0.090626 5984:0.056869 6359:0.056869 6574:0.133851 7298:0.056869 7351:0.090626 7541:0.090626 7691:0.056869 7850:0.056869 7851:0.117674 7923:0.107350 7951:0.107350 8215:0.056869 8347:0.056869 8935:0.129922 9422:0.056869 9453:0.056869 9515:0.056869 9641:0.107350 9859:0.056869 10003:0.090626 10438:0.056869 10520:0.056869 10531:0.056869 10875:0.056869 11326:0.090626 11542:0.056869 11631:0.147961 11905:0.056869 12241:0.143026 12290:0.129922 12327:0.056869 12702:0.056869 12733:0.090626 12873:0.090626 13025:0.090626 13301:0.136927 13613:0.056869 13633:0.056869 13697:0.056869 14300:0.117674 14452:0.056869 14721:0.117674 15091:0.056869 15218:0.056869 15300:0.056869 15423:0.056869 15513:0.124754 15541:0.107350 15602:0.111713 15642:0.107350 15654:0.117674 15928:0.090626 15988:0.056869 16480:0.056869 16481:0.056869 16506:0.090626 16722:0.117674 16745:0.107350 16776:0.056869 16829:0.056869 16842:0.056869 17054:0.056869 17433:0.056869 17470:0.056869 17557:0.124754 17950:0.056869 18185:0.124754 18560:0.133851 19667:0.056869 19685:0.124754 19827:0.090626 20091:0.056869 20142:0.107350 20298:0.124754 20384:0.056869 20663:0.056869 20740:0.090626 20781:0.056869 21160:0.124754 21860:0.056869 21966:0.056869 22318:0.090626 22382:0.056869 22745:0.090626 22898:0.090626 23298:0.056869 23448:0.143026 23569:0.056869 23588:0.056869 24170:0.056869 24403:0.090626 24519:0.090626 25092:0.090626 25152:0.090626
1  99:0.158795 211:0.158795 535:0.275440 1133:0.292037 2778:0.158795 3136:0.158795 3290:0.158795 4057:0.158795 5191:0.158795 5261:0.158795 5485:0.158795 6574:0.241581 7555:0.158795 7951:0.241581 8347:0.158795 10003:0.158795 10531:0.158795 13301:0.275440 14300:0.158795 15513:0.241581 16481:0.241581 16745:0.158795 17874:0.158795 18185:0.158795 20504:0.158795 20837:0.158795 23448:0.158795 24519:0.158795
1  288:0.218601 535:0.252909 1133:0.189602 2779:0.189602 3808:0.123000 3994:0.189602 5191:0.189602 5261:0.218601 6574:0.218601 7951:0.218601 9368:0.123000 9453:0.123000 10733:0.189602 11481:0.123000 12739:0.123000 13301:0.218601 14106:0.218601 14183:0.123000 15513:0.189602 16829:0.189602 17407:0.189602 17433:0.123000 17874:0.189602 18185:0.123000 18560:0.234098 20142:0.189602 20740:0.123000 21611:0.123000 23448:0.218601 25092:0.189602
1  288:0.188515 535:0.241489 736:0.122334 1133:0.217288 1541:0.122334 2050:0.122334 2729:0.122334 3957:0.122334 5126:0.122334 5502:0.122334 7330:0.188515 8515:0.122334 9009:0.217288 9348:0.122334 9453:0.122334 10531:0.188515 10733:0.188515 10875:0.122334 11289:0.122334 12731:0.122334 13109:0.188515 13225:0.122334 14106:0.122334 14172:0.122334 15399:0.122334 15991:0.122334 16829:0.188515 17433:0.122334 17538:0.122334 17946:0.122334 18185:0.122334 18256:0.122334 18560:0.122334 19025:0.122334 19497:0.122334 20142:0.188515 20740:0.122334 22745:0.122334 23260:0.122334 23448:0.232636 23512:0.122334 23569:0.122334 23587:0.122334 23956:0.122334 24553:0.122334 25092:0.188515
1  288:0.231373 535:0.231373 1133:0.231373 2779:0.231373 4860:0.130768 5126:0.130768 5284:0.130768 5502:0.130768 7014:0.247328 7330:0.201089 9009:0.247328 9822:0.130768 10531:0.201089 12178:0.130768 12731:0.130768 13109:0.201089 13225:0.130768 13354:0.130768 14172:0.130768 15399:0.130768 15991:0.130768 16829:0.231373 17433:0.130768 17515:0.130768 17538:0.130768 17946:0.130768 18185:0.130768 18256:0.130768 18560:0.130768 18628:0.130768 19025:0.130768 20189:0.130768 20949:0.130768 23448:0.247328 23512:0.130768 23910:0.130768
1  288:0.168680 290:0.073485 535:0.169661 771:0.073485 1094:0.115396 1133:0.115396 1730:0.115396 2023:0.115396 2035:0.073485 2355:0.073485 2779:0.115396 3290:0.073485 4948:0.170339 5191:0.073485 5261:0.073485 6070:0.146614 6440:0.073485 6574:0.154069 6687:0.073485 6816:0.115396 6817:0.115396 7541:0.115396 7795:0.073485 7923:0.135094 7951:0.073485 8347:0.154069 8415:0.073485 8442:0.115396 9368:0.073485 9422:0.073485 9773:0.073485 9891:0.115396 10003:0.073485 10150:0.115396 10309:0.073485 10607:0.073485 11289:0.154069 11424:0.073485 12739:0.115396 13202:0.073485 13301:0.135094 13909:0.073485 13963:0.073485 14183:0.073485 14300:0.073485 14517:0.162795 14721:0.135094 15040:0.073485 15284:0.135094 15513:0.115396 15642:0.073485 15771:0.073485 15928:0.073485 15986:0.073485 16412:0.073485 16481:0.073485 16722:0.115396 16745:0.073485 16829:0.159177 17213:0.073485 17433:0.073485 17500:0.115396 17557:0.146614 17740:0.135094 17874:0.146614 18013:0.073485 18086:0.073485 18185:0.115396 18560:0.169661 18654:0.073485 18759:0.073485 20017:0.073485 20298:0.073485 21064:0.115396 21292:0.073485 21703:0.073485 22318:0.073485 22480:0.154069 22497:0.073485 22655:0.159177 22867:0.073485 22993:0.115396 23177:0.073485 23260:0.073485 23448:0.115396 23569:0.135094 24011:0.115396 24403:0.073485 25148:0.115396
1  288:0.226237 290:0.226237 535:0.293543 580:0.147753 1133:0.290577 1600:0.147753 4948:0.276363 5705:0.226237 7851:0.147753 9270:0.147753 9422:0.226237 10003:0.226237 11874:0.147753 12960:0.147753 13380:0.147753 14298:0.147753 16111:0.147753 16480:0.259370 17874:0.226237 18560:0.147753 21611:0.226237 22898:0.147753 23826:0.147753 24403:0.147753 24977:0.147753 25182:0.147753
1  288:0.201718 739:0.131278 1133:0.261777 1339:0.131278 1730:0.131278 1822:0.201718 2341:0.201718 2373:0.131278 2917:0.131278 3197:0.131278 3866:0.131278 4144:0.131278 4647:0.131278 4670:0.131278 5223:0.131278 5560:0.131278 6749:0.131278 6816:0.131278 6839:0.131278 7687:0.131278 9270:0.131278 10531:0.131278 10993:0.131278 11040:0.201718 11643:0.131278 11863:0.131278 12662:0.131278 13296:0.131278 14402:0.131278 14489:0.131278 14608:0.131278 15517:0.201718 15878:0.131278 16861:0.131278 17273:0.131278 17874:0.131278 18154:0.231947 18240:0.131278 18270:0.131278 20663:0.131278 20964:0.131278 21975:0.131278 22655:0.231947 24032:0.131278
1  290:0.263451 580:0.126991 1133:0.257629 1269:0.257629 1465:0.126991 3647:0.195994 4530:0.226202 4948:0.251949 6223:0.126991 7411:0.195994 7951:0.226202 8515:0.126991 10003:0.126991 10116:0.226202 11227:0.126991 11248:0.126991 13301:0.195994 14146:0.126991 15066:0.226202 15726:0.126991 17104:0.126991 17874:0.251949 17927:0.126991 17955:0.195994 20006:0.126991 20232:0.126991 20682:0.126991 23448:0.195994 24403:0.126991 25152:0.126991 25182:0.126991
1  42:0.092420 211:0.092420 276:0.092420 288:0.180937 771:0.092420 1069:0.092420 1133:0.167606 1269:0.092420 1822:0.144046 2205:0.092420 2373:0.092420 2837:0.092420 2948:0.092420 3831:0.144046 3866:0.092420 4161:0.092420 4290:0.092420 4728:0.092420 4793:0.092420 4831:0.092420 5126:0.144046 5191:0.092420 5525:0.092420 5633:0.092420 6470:0.092420 6684:0.092420 7633:0.092420 8098:0.092420 8215:0.092420 8219:0.092420 8347:0.092420 8442:0.092420 8476:0.144046 8788:0.092420 8815:0.092420 8994:0.144046 9121:0.144046 9238:0.092420 9270:0.092420 9348:0.092420 9498:0.092420 9892:0.092420 10502:0.092420 10565:0.092420 10875:0.092420 12476:0.092420 12662:0.092420 13202:0.167606 13296:0.167606 13380:0.092420 13782:0.092420 14517:0.092420 14533:0.092420 14553:0.092420 14798:0.092420 15052:0.144046 15124:0.092420 15399:0.092420 15513:0.092420 15662:0.092420 15878:0.092420 15958:0.198292 16409:0.092420 17213:0.092420 17705:0.092420 18264:0.092420 18628:0.092420 19029:0.092420 19338:0.092420 19891:0.092420 20409:0.092420 22655:0.144046 22783:0.092420 23194:0.092420 23326:0.189240 23740:0.144046 24156:0.092420 24197:0.092420 24592:0.092420 24601:0.092420 24756:0.092420 24922:0.167606 24962:0.144046 24977:0.092420
1  42:0.156121 288:0.195203 771:0.156121 824:0.100468 889:0.100468 1133:0.195203 1269:0.181210 2330:0.100468 2772:0.100468 4152:0.100468 4161:0.100468 5016:0.100468 5191:0.156121 5274:0.100468 5622:0.100468 6211:0.100468 6684:0.181210 6919:0.100468 6956:0.100468 7510:0.209235 7525:0.100468 7840:0.100468 8676:0.195203 8783:0.100468 9555:0.195203 10003:0.100468 10500:0.156121 11122:0.100468 11366:0.100468 11729:0.156121 12527:0.100468 13354:0.100468 13581:0.195203 13855:0.203764 14281:0.100468 14590:0.100468 15218:0.156121 15820:0.100468 15878:0.100468 16993:0.181210 17557:0.100468 17874:0.181210 17881:0.100468 18048:0.100468 18391:0.156121 18453:0.100468 19272:0.100468 19787:0.100468 19919:0.100468 20732:0.100468 20949:0.100468 22263:0.100468 22428:0.100468 22655:0.156121 23740:0.100468 23956:0.156121 24878:0.100468
1  78:0.148271 288:0.186081 535:0.172441 539:0.148271 556:0.148271 771:0.095185 824:0.095185 1133:0.206143 1269:0.095185 1375:0.148271 1730:0.095185 2355:0.095185 2460:0.095185 4728:0.095185 5191:0.186081 5930:0.095185 6047:0.095185 6367:0.095185 6398:0.095185 6684:0.095185 7085:0.095185 7411:0.095185 7832:0.095185 8074:0.095185 8215:0.095185 8347:0.095185 9270:0.095185 9348:0.095185 9368:0.095185 9422:0.095185 9773:0.095185 9822:0.095185 10213:0.095185 10374:0.095185 10616:0.095185 11004:0.148271 11227:0.095185 11248:0.095185 11402:0.095185 12702:0.095185 12739:0.095185 12848:0.095185 12936:0.194548 13296:0.095185 14821:0.172441 15541:0.148271 15659:0.095185 15820:0.148271 15959:0.095185 16506:0.095185 17606:0.148271 17837:0.148271 17874:0.194548 18471:0.095185 18485:0.095185 18560:0.095185 18654:0.095185 18753:0.095185 18962:0.095185 19553:0.095185 19758:0.095185 20304:0.095185 20682:0.095185 20949:0.095185 21417:0.095185 21911:0.095185 21930:0.095185 22665:0.095185 22688:0.172441 22968:0.095185 23342:0.095185 23587:0.095185 23763:0.095185 24156:0.095185 24948:0.095185
1  288:0.227798 290:0.236668 539:0.227798 556:0.212572 736:0.119404 1133:0.212572 3673:0.119404 3676:0.184230 4728:0.119404 5413:0.119404 5891:0.119404 5974:0.119404 6607:0.184230 8777:0.119404 9025:0.119404 9905:0.184230 10188:0.119404 10298:0.119404 11248:0.184230 11289:0.184230 11311:0.119404 11481:0.119404 12714:0.119404 13296:0.119404 13380:0.119404 13670:0.119404 14564:0.119404 15375:0.236668 16409:0.119404 16432:0.119404 17010:0.119404 17705:0.119404 17874:0.119404 17881:0.119404 17984:0.119404 18458:0.119404 19553:0.184230 20232:0.119404 20609:0.119404 21967:0.184230 22501:0.119404 22655:0.119404 23415:0.119404 23449:0.119404 24569:0.119404
1  288:0.140725 333:0.152421 818:0.076943 971:0.120484 984:0.120484 1133:0.170877 1491:0.076943 1730:0.076943 1822:0.159888 2403:0.076943 2837:0.120484 3142:0.076943 3145:0.076943 3157:0.076943 3290:0.076943 3407:0.120484 3672:0.076943 3676:0.076943 3993:0.076943 3994:0.120484 4144:0.076943 4290:0.076943 4489:0.076943 5284:0.076943 5410:0.076943 5413:0.076943 5466:0.076943 5775:0.076943 5974:0.076943 6073:0.076943 6359:0.140725 6425:0.076943 6470:0.076943 6805:0.120484 6855:0.076943 7016:0.076943 7513:0.076943 8042:0.076943 8347:0.076943 8655:0.076943 8777:0.076943 8815:0.076943 9348:0.120484 9422:0.076943 9456:0.076943 9970:0.076943 10530:0.120484 10605:0.076943 11004:0.120484 11306:0.076943 11424:0.076943 11662:0.120484 11777:0.076943 11900:0.076943 11958:0.076943 12245:0.076943 12383:0.076943 12812:0.076943 13312:0.076943 13380:0.076943 13388:0.076943 13833:0.076943 14029:0.076943 14092:0.076943 14220:0.076943 14222:0.076943 14300:0.120484 14481:0.076943 14608:0.076943 15375:0.076943 15642:0.076943 15674:0.076943 15820:0.076943 16246:0.076943 16456:0.076943 16842:0.140725 16861:0.076943 16927:0.076943 17218:0.076943 17764:0.076943 17946:0.076943 18240:0.076943 18270:0.076943 18458:0.076943 18685:0.076943 19675:0.140725 19969:0.120484 20262:0.120484 20649:0.159888 20697:0.076943 20905:0.076943 20967:0.076943 21975:0.140725 22001:0.120484 22380:0.152421 22594:0.076943 22655:0.140725 22767:0.076943 23194:0.120484 23277:0.076943 23378:0.140725 23415:0.152421 23756:0.076943 23774:0.076943 24032:0.120484 24601:0.152421 24643:0.076943
